time_s,temperature_K,density_kg_per_m3,Y_WOOD,Y_CHAR,Y_TAR,Y_O2,Y_N2,Y_H2O,Y_H2O_L,Y_CO,Y_CO2,Y_H2,Y_CH4
130,799.639277,0.469616387,0.158581797,8.5764701e-05,0,0.189363488,0.633957597,0.0177633952,2.8679884e-131,0.000118430672,8.16254199e-05,5.31510567e-06,4.23069269e-05
135,799.723231,0.469554353,0.158564968,8.91307338e-05,0,0.189363307,0.633957597,0.0177672426,1.39525582e-134,0.00012305031,8.48818836e-05,5.51785381e-06,4.39246066e-05
140,799.808098,0.46949179,0.158548112,9.25020185e-05,0,0.189363058,0.633957597,0.0177711384,-1.246689e-138,0.00012766751,8.81654515e-05,5.71846684e-06,4.55269641e-05
145,799.894145,0.469428546,0.15853123,9.58786308e-05,0,0.189362719,0.633957597,0.0177750972,3.01008991e-145,0.000132281126,9.14831592e-05,5.91618496e-06,4.71084983e-05
150,799.981689,0.469364436,0.15851432,9.92606664e-05,0,0.189362264,0.633957597,0.0177791367,3.48918054e-152,0.000136891139,9.48432226e-05,6.11013522e-06,4.86629002e-05
155,800.071096,0.469299252,0.158497383,0.000102648244,0,0.189361664,0.633957597,0.0177832774,9.47185022e-152,0.000141499432,9.82547597e-05,6.29937175e-06,5.01833464e-05
160,800.162766,0.46923276,0.158480418,0.000106041509,0,0.189360887,0.633957597,0.0177875423,-1.42119337e-159,0.000146110499,0.000101727404,6.48292838e-06,5.16628778e-05
165,800.25712,0.469164717,0.158463423,0.000109440634,0,0.189359902,0.633957597,0.0177919557,-4.93441618e-163,0.000150731854,0.000105270911,6.65987096e-06,5.30947723e-05
170,800.354586,0.469094872,0.158446398,0.000112845821,0,0.189358676,0.633957597,0.0177965428,2.97359767e-162,0.000155373963,0.000108894847,6.82933759e-06,5.44728257e-05
175,800.455586,0.469022979,0.158429341,0.000116257303,0,0.189357178,0.633957597,0.0178013287,-6.49153705e-168,0.000160049655,0.000112608417,6.99056168e-06,5.57915087e-05
180,800.560525,0.4689488,0.158412252,0.000119675341,0,0.18935538,0.633957597,0.0178063379,-5.09395109e-172,0.000164773154,0.000116420387,7.14288116e-06,5.70460227e-05
185,800.669779,0.468872114,0.158395128,0.000123100223,0,0.189353255,0.633957597,0.017811593,-1.11809605e-171,0.000169558871,0.00012033906,7.28574077e-06,5.82323092e-05
190,800.783683,0.468792724,0.158377969,0.000126532262,0,0.189350781,0.633957597,0.0178171144,-1.81273581e-173,0.000174420201,0.000124372246,7.41869421e-06,5.93470611e-05
195,800.902521,0.468710463,0.158360772,0.000129971797,0,0.189347939,0.633957597,0.0178229191,-8.95075517e-179,0.000179368432,0.00012852718,7.54140975e-06,6.03877615e-05
200,801.026513,0.468625201,0.158343536,0.000133419181,0,0.189344715,0.633957597,0.0178290201,-3.48891418e-182,0.000184411932,0.000132810396,7.65367916e-06,6.13527498e-05
205,801.155806,0.468536854,0.158326258,0.000136874787,0,0.189341101,0.633957597,0.0178354259,2.92278131e-183,0.000189555646,0.000137227574,7.7554276e-06,6.22412973e-05
210,801.29047,0.468445381,0.158308938,0.000140338992,0,0.189337096,0.633957597,0.0178421398,1.1449814e-183,0.000194800964,0.000141783379,7.84672086e-06,6.30536643e-05
215,801.430496,0.46835079,0.158291573,0.000143812182,0,0.189332702,0.633957597,0.0178491602,3.69758121e-184,0.000200145922,0.000146481346,7.92776654e-06,6.37911167e-05
220,801.575799,0.46825313,0.158274161,0.000147294739,0,0.189327929,0.633957597,0.0178564808,-1.42156998e-184,0.000205585682,0.000151323818,7.99890713e-06,6.44558837e-05
225,801.726231,0.468152492,0.1582567,0.000150787042,0,0.189322789,0.633957597,0.0178640913,3.92105732e-184,0.000211113196,0.000156311968,8.0606044e-06,6.50510535e-05
230,801.881593,0.468048994,0.158239189,0.00015428946,0,0.1893173,0.633957597,0.0178719781,3.80831027e-189,0.000216719936,0.000161445899,8.11341631e-06,6.55804149e-05
235,802.041647,0.467942777,0.158221625,0.000157802347,0,0.189311481,0.633957597,0.0178801253,2.22903875e-190,0.000222396601,0.000166724814,8.157969e-06,6.60482613e-05
240,802.206136,0.467833994,0.158204008,0.000161326045,0,0.189305354,0.633957597,0.0178885158,-1.1772653e-191,0.000228133717,0.000172147223,8.19492712e-06,6.64591822e-05
245,802.374792,0.467722801,0.158186334,0.000164860879,0,0.189298938,0.633957597,0.0178971322,2.99364566e-192,0.000233922097,0.000177711173,8.22496553e-06,6.68178614e-05
250,802.547356,0.467609353,0.158168604,0.000168407161,0,0.189292255,0.633957597,0.0179059571,1.81957097e-194,0.000239753154,0.000183414474,8.24874489e-06,6.7128903e-05
255,802.723578,0.467493798,0.158150814,0.000171965182,0,0.189285324,0.633957597,0.0179149745,5.74321559e-196,0.000245619076,0.000189254889,8.2668926e-06,6.73966931e-05
260,802.903231,0.467376269,0.158132965,0.000175535224,0,0.189278163,0.633957597,0.0179241691,-1.41816695e-199,0.000251512893,0.000195230298,8.27998958e-06,6.76253031e-05
265,803.086107,0.467256888,0.158115054,0.000179117553,0,0.189270788,0.633957597,0.0179335275,2.91743132e-201,0.000257428475,0.000201338806,8.28856267e-06,6.7818433e-05
270,803.272027,0.467135763,0.158097081,0.000182712424,0,0.189263213,0.633957597,0.0179430377,9.62960094e-203,0.000263360469,0.000207578828,8.29308154e-06,6.79793865e-05
275,803.460833,0.467012986,0.158079043,0.000186320083,0,0.18925545,0.633957597,0.0179526891,4.41700916e-202,0.000269304225,0.000213949125,8.2939591e-06,6.81110712e-05
280,803.65239,0.466888637,0.158060941,0.000189940768,0,0.189247511,0.633957597,0.0179624727,-2.23017267e-202,0.000275255698,0.000220448824,8.29155463e-06,6.82160194e-05
285,803.846585,0.466762783,0.158042772,0.000193574707,0,0.189239403,0.633957597,0.0179723808,7.67853533e-202,0.000281211361,0.000227077405,8.28617836e-06,6.82964186e-05
290,804.043324,0.466635481,0.158024536,0.000197222126,0,0.189231135,0.633957597,0.0179824067,2.22590051e-201,0.000287168118,0.000233834689,8.27809678e-06,6.8354148e-05
295,804.24253,0.466506777,0.158006231,0.000200883246,0,0.189222712,0.633957597,0.0179925449,-7.9104036e-202,0.000293123232,0.000240720809,8.26753818e-06,6.83908173e-05
300,804.444138,0.46637671,0.157987856,0.000204558283,0,0.189214141,0.633957597,0.0180027907,-4.05050124e-202,0.000299074255,0.000247736178,8.25469801e-06,6.8407804e-05
305,804.648098,0.46624531,0.157969411,0.000208247453,0,0.189205425,0.633957597,0.0180131402,5.26684865e-202,0.000305018979,0.000254881458,8.23974386e-06,6.84062886e-05
310,804.854369,0.466112604,0.157950895,0.00021195097,0,0.189196568,0.633957597,0.0180235901,1.55877481e-201,0.000310955386,0.00026215753,8.22281993e-06,6.8387286e-05
315,805.062917,0.465978612,0.157932305,0.000215669044,0,0.189187574,0.633957597,0.0180341374,-9.19068175e-202,0.000316881616,0.000269565464,8.20405087e-06,6.83516731e-05
320,805.273718,0.465843349,0.157913642,0.00021940189,0,0.189178444,0.633957597,0.01804478,-8.51202961e-203,0.000322795929,0.000277106497,8.18354515e-06,6.83002122e-05
325,805.486754,0.465706828,0.157894904,0.000223149719,0,0.18916918,0.633957597,0.0180555157,1.50740993e-201,0.00032869669,0.000284782007,8.16139784e-06,6.82335713e-05
330,805.702009,0.465569059,0.157876089,0.000226912744,0,0.189159785,0.633957597,0.0180663429,2.18991193e-202,0.00033458234,0.000292593495,8.13769302e-06,6.8152341e-05
335,805.919475,0.465430049,0.157857198,0.00023069118,0,0.189150259,0.633957597,0.0180772602,-4.07229475e-202,0.000340451388,0.000300542568,8.11250565e-06,6.80570483e-05
340,806.139144,0.465289804,0.157838229,0.000234485241,0,0.189140604,0.633957597,0.0180882663,-6.72800203e-202,0.00034630239,0.000308630929,8.08590325e-06,6.7948168e-05
345,806.361014,0.465148328,0.15781918,0.000238295145,0,0.18913082,0.633957597,0.0180993601,5.28468162e-202,0.000352133945,0.000316860357,8.05794714e-06,6.78261325e-05
350,806.585083,0.465005621,0.157800051,0.00024212111,0,0.189120909,0.633957597,0.0181105408,-6.31334934e-202,0.000357944686,0.000325232708,8.02869355e-06,6.76913387e-05
355,806.811354,0.464861686,0.157780841,0.000245963356,0,0.18911087,0.633957597,0.0181218075,3.18383561e-203,0.000363733268,0.0003337499,7.99819448e-06,6.7544155e-05
360,807.039828,0.464716521,0.157761548,0.000249822106,0,0.189100704,0.633957597,0.0181331595,-5.39075718e-204,0.000369498368,0.000342413909,7.96649836e-06,6.73849261e-05
365,807.270511,0.464570127,0.157742171,0.000253697584,0,0.189090411,0.633957597,0.0181445963,1.01940745e-203,0.000375238678,0.000351226764,7.93365067e-06,6.72139766e-05
370,807.503409,0.464422502,0.15772271,0.000257590019,0,0.189079992,0.633957597,0.0181561172,-2.35715963e-204,0.000380952903,0.000360190543,7.89969436e-06,6.70316152e-05
375,807.738529,0.464273642,0.157703163,0.000261499639,0,0.189069446,0.633957597,0.0181677219,-1.96894194e-204,0.000386639754,0.000369307371,7.86467026e-06,6.68381365e-05
380,807.97588,0.464123546,0.157683529,0.000265426677,0,0.189058775,0.633957597,0.0181794099,-7.65541492e-205,0.00039229795,0.000378579413,7.82861731e-06,6.66338239e-05
385,808.21547,0.463972209,0.157663806,0.000269371368,0,0.189047977,0.633957597,0.0181911809,-3.32720923e-206,0.000397926214,0.00038800888,7.7915729e-06,6.64189509e-05
390,808.457309,0.463819628,0.157643994,0.00027333395,0,0.189037052,0.633957597,0.0182030345,9.30646078e-205,0.00040352327,0.000397598018,7.753573e-06,6.61937827e-05
395,808.70141,0.463665798,0.157624091,0.000277314665,0,0.189026001,0.633957597,0.0182149705,-1.05628701e-204,0.000409087842,0.000407349116,7.71465236e-06,6.59585775e-05
400,808.947783,0.463510714,0.157604097,0.000281313756,0,0.189014823,0.633957597,0.0182269886,1.73528809e-205,0.000414618655,0.000417264498,7.67484463e-06,6.57135872e-05
405,809.196441,0.463354372,0.157584009,0.000285331471,0,0.189003519,0.633957597,0.0182390887,-1.66008655e-204,0.000420114432,0.000427346526,7.63418246e-06,6.54590585e-05
410,809.447397,0.463196765,0.157563827,0.000289368061,0,0.188992087,0.633957597,0.0182512705,9.92201863e-205,0.000425573891,0.000437597599,7.59269763e-06,6.51952333e-05
415,809.700665,0.463037888,0.157543549,0.000293423779,0,0.188980527,0.633957597,0.018263534,5.78338694e-205,0.000430995748,0.000448020152,7.55042111e-06,6.49223497e-05
420,809.956259,0.462877734,0.157523175,0.000297498884,0,0.18896884,0.633957597,0.0182758789,-4.66695366e-204,0.000436378714,0.000458616658,7.50738313e-06,6.4640642e-05
425,810.214194,0.462716297,0.157502702,0.000301593636,0,0.188957024,0.633957597,0.0182883052,1.03592299e-203,0.000441721496,0.000469389624,7.4636132e-06,6.43503412e-05
430,810.474486,0.46255357,0.15748213,0.000305708301,0,0.188945079,0.633957597,0.0183008129,-2.19758775e-203,0.000447022794,0.000480341595,7.41914023e-06,6.40516756e-05
435,810.737151,0.462389546,0.157461456,0.000309843147,0,0.188933006,0.633957597,0.0183134019,5.84696464e-204,0.000452281303,0.000491475151,7.37399249e-06,6.37448709e-05
440,811.002205,0.462224218,0.157440681,0.000313998447,0,0.188920803,0.633957597,0.0183260722,-4.20133949e-203,0.00045749571,0.00050279291,7.32819773e-06,6.34301504e-05
445,811.269667,0.462057577,0.157419802,0.000318174477,0,0.188908469,0.633957597,0.0183388237,7.73963973e-203,0.000462664697,0.000514297525,7.28178314e-06,6.31077353e-05
450,811.539552,0.461889617,0.157398817,0.000322371519,0,0.188896005,0.633957597,0.0183516565,-7.72769357e-204,0.000467786938,0.000525991687,7.23477541e-06,6.2777845e-05
455,811.811881,0.461720328,0.157377727,0.000326589857,0,0.18888341,0.633957597,0.0183645707,7.79767719e-203,0.000472861099,0.000537878123,7.18720078e-06,6.24406972e-05
460,812.086671,0.461549702,0.157356528,0.000330829782,0,0.188870683,0.633957597,0.0183775663,-2.85432902e-203,0.000477885841,0.000549959597,7.13908501e-06,6.20965078e-05
465,812.363942,0.461377731,0.15733522,0.000335091586,0,0.188857823,0.633957597,0.0183906434,-6.5076889e-208,0.000482859816,0.000562238911,7.09045343e-06,6.17454916e-05
470,812.643715,0.461204406,0.157313801,0.000339375568,0,0.18884483,0.633957597,0.0184038021,1.68461283e-208,0.000487781666,0.000574718903,7.04133094e-06,6.13878617e-05
475,812.926008,0.461029717,0.15729227,0.000343682032,0,0.188831703,0.633957597,0.0184170425,1.61739434e-209,0.00049265003,0.000587402451,6.99174206e-06,6.10238302e-05
480,813.210844,0.460853655,0.157270624,0.000348011286,0,0.188818442,0.633957597,0.0184303648,1.42730767e-211,0.000497463536,0.000600292468,6.9417109e-06,6.06536079e-05
485,813.498244,0.460676209,0.157248864,0.000352363641,0,0.188805045,0.633957597,0.0184437692,1.10008968e-211,0.000502220806,0.000613391905,6.89126121e-06,6.02774048e-05
490,813.788229,0.460497371,0.157226986,0.000356739417,0,0.188791512,0.633957597,0.0184572557,-1.71287814e-210,0.000506920453,0.000626703749,6.84041639e-06,5.98954297e-05
495,814.080822,0.46031713,0.157204989,0.000361138936,0,0.188777842,0.633957597,0.0184708247,-1.48083462e-210,0.000511561085,0.000640231029,6.78919946e-06,5.95078904e-05
500,814.376047,0.460135476,0.157182872,0.000365562527,0,0.188764035,0.633957597,0.0184844764,5.39747996e-211,0.000516141302,0.00065397681,6.73763311e-06,5.9114994e-05
505,814.673927,0.459952397,0.157160633,0.000370010523,0,0.188750089,0.633957597,0.0184982109,-4.68940302e-211,0.000520659695,0.000667944195,6.68573967e-06,5.87169465e-05
510,814.974485,0.459767882,0.157138271,0.000374483264,0,0.188736003,0.633957597,0.0185120287,5.24709705e-211,0.00052511485,0.000682136326,6.63354115e-06,5.83139534e-05
515,815.277747,0.459581921,0.157115783,0.000378981095,0,0.188721777,0.633957597,0.0185259298,-1.41417426e-212,0.000529505348,0.000696556383,6.58105925e-06,5.79062191e-05
520,815.583738,0.459394502,0.157093167,0.000383504367,0,0.18870741,0.633957597,0.0185399148,2.61440008e-210,0.000533829763,0.000711207582,6.52831535e-06,5.74939473e-05
525,815.892484,0.459205613,0.157070423,0.000388053437,0,0.1886929,0.633957597,0.0185539838,1.05961943e-210,0.000538086661,0.00072609318,6.47533051e-06,5.70773412e-05
530,816.20401,0.459015242,0.157047548,0.000392628668,0,0.188678246,0.633957597,0.0185681373,1.77220305e-211,0.000542274608,0.000741216469,6.42212549e-06,5.66566029e-05
535,816.518344,0.458823377,0.15702454,0.00039723043,0,0.188663449,0.633957597,0.0185823757,3.49804202e-210,0.00054639216,0.000756580782,6.36872075e-06,5.62319339e-05
540,816.835513,0.458630006,0.157001398,0.000401859099,0,0.188648506,0.633957597,0.0185966992,-3.48154553e-210,0.000550437872,0.000772189486,6.31513643e-06,5.58035348e-05
545,817.155545,0.458435115,0.156978119,0.000406515056,0,0.188633416,0.633957597,0.0186111084,-5.27770216e-211,0.000554410296,0.000788045988,6.2613924e-06,5.53716055e-05
550,817.478469,0.458238691,0.156954702,0.000411198692,0,0.188618179,0.633957597,0.0186256036,4.98258008e-210,0.000558307979,0.000804153733,6.2075082e-06,5.49363452e-05
555,817.804313,0.458040722,0.156931144,0.000415910401,0,0.188602793,0.633957597,0.0186401855,-9.98291437e-210,0.000562129467,0.0008205162,6.15350311e-06,5.44979519e-05
560,818.133107,0.457841194,0.156907445,0.000420650589,0,0.188587257,0.633957597,0.0186548543,9.32202247e-210,0.000565873305,0.000837136908,6.0993961e-06,5.40566231e-05
565,818.464882,0.457640092,0.1568836,0.000425419665,0,0.188571569,0.633957597,0.0186696107,6.81524915e-210,0.000569538036,0.00085401941,6.04520584e-06,5.36125551e-05
570,818.799669,0.457437404,0.156859609,0.000430218048,0,0.18855573,0.633957597,0.0186844552,-3.4447829e-209,0.000573122203,0.000871167296,5.99095072e-06,5.31659434e-05
575,819.137498,0.457233113,0.15683547,0.000435046163,0,0.188539736,0.633957597,0.0186993884,-1.8721207e-210,0.000576624352,0.000888584194,5.93664882e-06,5.27169824e-05
580,819.478403,0.457027207,0.15681118,0.000439904443,0,0.188523588,0.633957597,0.0187144109,-2.33030667e-209,0.00058004303,0.000906273763,5.88231793e-06,5.22658653e-05
585,819.822414,0.456819669,0.156786736,0.000444793331,0,0.188507283,0.633957597,0.0187295232,-5.53826907e-209,0.000583376785,0.0009242397,5.82797555e-06,5.18127842e-05
590,820.169567,0.456610486,0.156762138,0.000449713277,0,0.18849082,0.633957597,0.0187447261,8.67118119e-210,0.000586624172,0.000942485735,5.77363888e-06,5.13579302e-05
595,820.519895,0.45639964,0.156737382,0.000454664738,0,0.188474198,0.633957597,0.0187600202,1.10959096e-209,0.000589783748,0.000961015633,5.71932481e-06,5.09014926e-05
600,820.873432,0.456187117,0.156712466,0.000459648182,0,0.188457416,0.633957597,0.0187754062,2.79539471e-209,0.000592854079,0.000979833191,5.66504993e-06,5.04436599e-05
605,821.230213,0.455972901,0.156687387,0.000464664085,0,0.188440472,0.633957597,0.0187908849,4.39123991e-209,0.000595833736,0.000998942238,5.61083053e-06,4.99846186e-05
610,821.590275,0.455756975,0.156662144,0.000469712932,0,0.188423364,0.633957597,0.0188064571,-6.55174969e-209,0.000598721301,0.00101834664,5.55668256e-06,4.95245538e-05
615,821.953653,0.455539323,0.156636734,0.000474795217,0,0.188406091,0.633957597,0.0188221235,-5.37838709e-209,0.000601515362,0.00103805028,5.50262168e-06,4.90636489e-05
620,822.320386,0.455319928,0.156611154,0.000479911445,0,0.188388651,0.633957597,0.018837885,1.92690967e-209,0.000604214522,0.00105805709,5.44866322e-06,4.86020855e-05
625,822.69051,0.455098772,0.156585402,0.000485062128,0,0.188371044,0.633957597,0.0188537425,-9.12420937e-210,0.000606817394,0.00107837103,5.3948222e-06,4.81400432e-05
630,823.064065,0.454875839,0.156559474,0.000490247792,0,0.188353266,0.633957597,0.0188696968,-2.05540875e-209,0.000609322607,0.00109899607,5.34111328e-06,4.76776999e-05
635,823.441089,0.45465111,0.15653337,0.000495468969,0,0.188335317,0.633957597,0.018885749,-2.27699622e-209,0.000611728804,0.00111993623,5.28755082e-06,4.72152309e-05
640,823.821623,0.454424568,0.156507085,0.000500726206,0,0.188317194,0.633957597,0.0189019,-4.4808343e-210,0.000614034645,0.00114119554,5.23414883e-06,4.67528096e-05
645,824.205706,0.454196194,0.156480617,0.000506020057,0,0.188298897,0.633957597,0.0189181509,6.96254846e-211,0.000616238809,0.00116277807,5.18092098e-06,4.62906069e-05
650,824.593381,0.453965969,0.156453963,0.00051135109,0,0.188280422,0.633957597,0.0189345026,9.66312113e-211,0.000618339997,0.00118468791,5.12788058e-06,4.5828791e-05
655,824.984689,0.453733875,0.15642712,0.000516719884,0,0.18826177,0.633957597,0.0189509563,-1.83695858e-210,0.000620336929,0.00120692917,5.07504057e-06,4.53675277e-05
660,825.379673,0.453499892,0.156400086,0.000522127027,0,0.188242936,0.633957597,0.0189675132,2.34251002e-211,0.000622228351,0.00122950599,5.02241356e-06,4.49069799e-05
665,825.778376,0.453264001,0.156372856,0.000527573122,0,0.18822392,0.633957597,0.0189841745,-3.42389811e-211,0.000624013033,0.00125242253,4.97001178e-06,4.44473075e-05
670,826.180844,0.453026181,0.156345429,0.000533058784,0,0.18820472,0.633957597,0.0190009413,-1.07177282e-211,0.000625689773,0.00127568296,4.91784708e-06,4.39886673e-05
675,826.58712,0.452786413,0.156317801,0.000538584639,0,0.188185334,0.633957597,0.0190178149,3.83981385e-211,0.000627257398,0.0012992915,4.86593096e-06,4.35312132e-05
680,826.997251,0.452544676,0.156289969,0.000544151329,0,0.188165759,0.633957597,0.0190347968,-1.95367548e-211,0.000628714767,0.00132325236,4.8142745e-06,4.30750955e-05
685,827.411284,0.452300949,0.156261929,0.000549759506,0,0.188145993,0.633957597,0.0190518882,7.33246895e-212,0.000630060771,0.00134756978,4.76288844e-06,4.26204611e-05
690,827.829265,0.452055211,0.156233679,0.000555409838,0,0.188126036,0.633957597,0.0190690906,2.11479357e-211,0.000631294337,0.00137224801,4.71178309e-06,4.21674532e-05
695,828.251243,0.45180744,0.156205215,0.000561103006,0,0.188105883,0.633957597,0.0190864055,-3.72844403e-211,0.000632414428,0.00139729132,4.66096837e-06,4.17162115e-05
700,828.677267,0.451557615,0.156176532,0.000566839706,0,0.188085534,0.633957597,0.0191038344,3.66109432e-211,0.000633420047,0.00142270401,4.61045383e-06,4.12668717e-05
705,829.107386,0.451305712,0.156147629,0.000572620649,0,0.188064985,0.633957597,0.0191213788,7.89068857e-212,0.000634310239,0.00144849036,4.56024858e-06,4.08195653e-05
710,829.541653,0.451051711,0.156118501,0.00057844656,0,0.188044235,0.633957597,0.0191390405,-7.51337903e-211,0.000635084091,0.00147465469,4.51036134e-06,4.03744201e-05
715,829.980117,0.450795587,0.156089144,0.000584318182,0,0.188023282,0.633957597,0.0191568211,6.57082489e-212,0.000635740736,0.00150120131,4.46080041e-06,3.99315594e-05
720,830.422832,0.450537317,0.156059555,0.000590236271,0,0.188002122,0.633957597,0.0191747224,-6.09988838e-211,0.000636279356,0.00152813456,4.41157371e-06,3.94911022e-05
725,830.86985,0.450276878,0.15602973,0.000596201602,0,0.187980753,0.633957597,0.0191927462,-3.55901471e-211,0.000636699183,0.00155545878,4.3626887e-06,3.90531629e-05
730,831.321227,0.450014246,0.155999664,0.000602214966,0,0.187959174,0.633957597,0.0192108944,1.45584532e-210,0.000636999498,0.00158317831,4.31415246e-06,3.86178517e-05
735,831.777016,0.449749396,0.155969354,0.000608277172,0,0.187937381,0.633957597,0.0192291689,-1.93601082e-212,0.000637179641,0.0016112975,4.26597163e-06,3.81852739e-05
740,832.237275,0.449482304,0.155938797,0.000614389046,0,0.187915372,0.633957597,0.0192475716,-5.43399292e-211,0.000637239006,0.0016398207,4.21815246e-06,3.77555302e-05
745,832.702059,0.449212945,0.155907986,0.000620551434,0,0.187893144,0.633957597,0.0192661048,-2.98347267e-212,0.000637177048,0.00166875228,4.17070078e-06,3.73287164e-05
750,833.171428,0.448941292,0.155876919,0.000626765197,0,0.187870695,0.633957597,0.0192847705,2.68527675e-211,0.00063699328,0.0016980966,4.12362198e-06,3.69049236e-05
755,833.645439,0.448667321,0.15584559,0.000633031221,0,0.187848022,0.633957597,0.0193035709,1.04780554e-212,0.000636687284,0.00172785803,4.07692107e-06,3.64842379e-05
760,834.124152,0.448391005,0.155813995,0.000639350407,0,0.187825121,0.633957597,0.0193225084,-1.97492171e-211,0.000636258702,0.00175804091,4.03060265e-06,3.60667403e-05
765,834.607629,0.448112317,0.15578213,0.000645723681,0,0.187801991,0.633957597,0.0193415852,-3.63342804e-212,0.000635707249,0.00178864963,3.98467088e-06,3.56525071e-05
770,835.095931,0.44783123,0.15574999,0.000652151986,0,0.187778629,0.633957597,0.0193608038,9.05019869e-212,0.000635032708,0.00181968853,3.93912956e-06,3.52416093e-05
