time_s,temperature_K,density_kg_per_m3,Y_WOOD,Y_CHAR,Y_TAR,Y_O2,Y_N2,Y_H2O,Y_H2O_L,Y_CO,Y_CO2,Y_H2,Y_CH4
85,838.193364,0.435527718,0.140833378,0.000101880369,0,0.189307191,0.633957597,0.0354902289,1.4609887e-150,0.000147689203,0.000114305986,4.52967675e-06,3.77162851e-05
90,838.483497,0.435356673,0.140802437,0.000108068828,0,0.189295337,0.633957597,0.035505843,-1.20115423e-152,0.000157886027,0.000124381826,4.56179126e-06,3.82411485e-05
95,838.782269,0.435181213,0.140771339,0.000114288719,0,0.18928288,0.633957597,0.0355218813,-2.17105508e-152,0.000168082313,0.000134898241,4.5826415e-06,3.86692492e-05
100,839.089205,0.435001593,0.140740078,0.000120541111,0,0.189269862,0.633957597,0.0355383058,1.04786559e-152,0.000178254205,0.0001458619,4.59375236e-06,3.90108195e-05
105,839.404001,0.434817978,0.14070865,0.000126827041,0,0.18925631,0.633957597,0.0355550899,1.81744122e-153,0.000188382609,0.000157282349,4.59624506e-06,3.92734156e-05
110,839.726443,0.434630486,0.140677049,0.000133147533,0,0.189242246,0.633957597,0.0355722128,-1.86850445e-153,0.000198450932,0.000169170599,4.59101731e-06,3.9463151e-05
115,840.056368,0.43443921,0.14064527,0.0001395036,0,0.189227685,0.633957597,0.0355896573,-2.69804249e-153,0.000208444021,0.000181538322,4.5788368e-06,3.95853394e-05
120,840.393642,0.434244227,0.140613309,0.000145896253,0,0.189212643,0.633957597,0.0356074082,-3.05268551e-154,0.000218347656,0.000194397466,4.56038835e-06,3.9644815e-05
125,840.738151,0.434045604,0.140581159,0.000152326499,0,0.189197133,0.633957597,0.0356254518,8.18898592e-156,0.00022814832,0.000207760036,4.53629625e-06,3.96460834e-05
130,841.089797,0.4338434,0.140548816,0.00015879535,0,0.189181166,0.633957597,0.0356437756,-1.81127188e-156,0.000237833079,0.000221638016,4.507136e-06,3.95933957e-05
135,841.448494,0.433637667,0.140516275,0.000165303816,0,0.189164753,0.633957597,0.035662368,9.38304521e-158,0.000247389512,0.000236043325,4.47344059e-06,3.94907862e-05
140,841.814167,0.433428451,0.140483531,0.000171852914,0,0.189147904,0.633957597,0.0356812183,-3.89675392e-158,0.000256805677,0.000250987799,4.43570458e-06,3.9342093e-05
145,842.186751,0.433215794,0.140450579,0.000178443665,0,0.189130628,0.633957597,0.0357003165,-2.70367628e-157,0.000266070074,0.000266483176,4.394387e-06,3.9150972e-05
150,842.566193,0.432999733,0.140417413,0.000185077098,0,0.189112933,0.633957597,0.0357196535,-2.50245086e-157,0.000275171639,0.000282541091,4.34991376e-06,3.89209067e-05
155,842.952444,0.432780299,0.140384029,0.000191754249,0,0.189094827,0.633957597,0.0357392207,9.52494505e-158,0.000284099723,0.000299173064,4.30267986e-06,3.86552177e-05
160,843.345468,0.43255752,0.140350421,0.000198476164,0,0.189076317,0.633957597,0.0357590104,2.23919683e-157,0.000292844087,0.000316390486,4.25305126e-06,3.83570693e-05
165,843.745234,0.43233142,0.140316584,0.0002052439,0,0.189057408,0.633957597,0.0357790154,8.96623855e-157,0.000301394903,0.000334204609,4.2013668e-06,3.80294767e-05
170,844.15172,0.432102019,0.140282512,0.000212058525,0,0.189038106,0.633957597,0.035799229,-3.85989759e-157,0.000309742745,0.000352626529,4.14793989e-06,3.76753125e-05
175,844.564909,0.431869333,0.140248201,0.00021892112,0,0.189018417,0.633957597,0.0358196454,4.4472899e-158,0.000317878599,0.000371667166,4.09305999e-06,3.72973116e-05
180,844.984791,0.431633377,0.140213644,0.00022583278,0,0.188998344,0.633957597,0.0358402589,1.91211006e-157,0.000325793867,0.000391337245,4.03699426e-06,3.68980768e-05
185,845.411363,0.431394161,0.140178837,0.000232794617,0,0.188977891,0.633957597,0.0358610648,2.52867065e-157,0.000333480372,0.000411647274,3.97998881e-06,3.64800831e-05
190,845.844627,0.431151691,0.140143773,0.000239807756,0,0.188957063,0.633957597,0.0358820585,-1.29528404e-157,0.000340930369,0.000432607526,3.92227008e-06,3.60456819e-05
195,846.284588,0.430905974,0.140108446,0.000246873341,0,0.188935862,0.633957597,0.0359032362,6.25914501e-158,0.000348136556,0.000454228005,3.86404602e-06,3.55971047e-05
200,846.73126,0.430657013,0.140072852,0.000253992535,0,0.18891429,0.633957597,0.0359245944,9.67609455e-159,0.000355092086,0.000476518432,3.80550727e-06,3.51364664e-05
205,847.184657,0.430404807,0.140036984,0.000261166519,0,0.18889235,0.633957597,0.0359461302,-1.69253111e-159,0.000361790578,0.000499488213,3.74682814e-06,3.46657683e-05
210,847.644801,0.430149355,0.140000836,0.000268396495,0,0.188870044,0.633957597,0.0359678411,-2.82323546e-159,0.000368226137,0.000523146414,3.68816763e-06,3.41869004e-05
215,848.111714,0.429890655,0.139964401,0.000275683686,0,0.188847373,0.633957597,0.0359897249,-3.00075429e-159,0.000374393363,0.000547501736,3.62967037e-06,3.37016439e-05
220,848.585425,0.4296287,0.139927675,0.000283029338,0,0.188824338,0.633957597,0.03601178,-1.3125863e-160,0.000380287367,0.000572562495,3.57146738e-06,3.32116736e-05
225,849.065963,0.429363485,0.139890649,0.00029043472,0,0.188800941,0.633957597,0.0360340053,1.5663256e-159,0.000385903785,0.000598336592,3.51367695e-06,3.27185589e-05
230,849.553363,0.429095001,0.139853319,0.000297901123,0,0.188777181,0.633957597,0.0360564,1.19352136e-159,0.000391238794,0.000624831491,3.45640535e-06,3.22237668e-05
235,850.047661,0.428823239,0.139815677,0.000305429868,0,0.188753058,0.633957597,0.0360789635,-2.47928103e-159,0.000396289122,0.000652054202,3.39974755e-06,3.17286626e-05
240,850.548895,0.428548188,0.139777717,0.000313022297,0,0.188728574,0.633957597,0.0361016961,-3.84245003e-159,0.000401052061,0.000680011258,3.34378784e-06,3.12345119e-05
245,851.057107,0.428269837,0.139739431,0.000320679782,0,0.188703727,0.633957597,0.036124598,4.76032342e-159,0.000405525477,0.000708708702,3.28860045e-06,3.07424826e-05
250,851.572339,0.427988173,0.139700813,0.000328403723,0,0.188678518,0.633957597,0.03614767,1.36187173e-158,0.00040970782,0.000738152069,3.23425016e-06,3.02536461e-05
255,852.094638,0.427703183,0.139661856,0.000336195547,0,0.188652945,0.633957597,0.0361709134,2.36026213e-159,0.000413598124,0.000768346377,3.18079284e-06,2.97689794e-05
260,852.624049,0.427414851,0.139622552,0.000344056714,0,0.188627007,0.633957597,0.0361943296,-3.00383845e-158,0.000417196019,0.000799296123,3.12827599e-06,2.92893673e-05
265,853.160621,0.427123163,0.139582894,0.000351988713,0,0.188600704,0.633957597,0.0362179207,1.32724364e-158,0.000420501727,0.000831005272,3.07673923e-06,2.88156042e-05
270,853.704405,0.426828103,0.139542874,0.000359993064,0,0.188574035,0.633957597,0.0362416888,-5.75630198e-159,0.000423516064,0.000863477261,3.02621482e-06,2.83483969e-05
275,854.255452,0.426529654,0.139502484,0.000368071322,0,0.188546996,0.633957597,0.0362656366,5.00002352e-160,0.000426240432,0.000896715001,2.97672812e-06,2.78883668e-05
280,854.813815,0.426227799,0.139461717,0.000376225074,0,0.188519588,0.633957597,0.0362897671,-5.67324364e-160,0.000428676816,0.000930720884,2.92829804e-06,2.74360529e-05
285,855.379549,0.42592252,0.139420565,0.000384455945,0,0.188491809,0.633957597,0.0363140835,1.67640564e-159,0.000430827773,0.000965496797,2.88093752e-06,2.69919147e-05
290,855.95271,0.425613799,0.139379018,0.000392765593,0,0.188463655,0.633957597,0.0363385896,4.69805796e-159,0.000432696417,0.00100104413,2.83465394e-06,2.65563358e-05
295,856.533355,0.425301616,0.13933707,0.000401155714,0,0.188435126,0.633957597,0.0363632892,1.98143305e-158,0.000434286404,0.00103736381,2.78944958e-06,2.61296275e-05
300,857.121542,0.424985952,0.13929471,0.000409628044,0,0.188406218,0.633957597,0.0363881866,-1.28784325e-158,0.000435601918,0.0010744563,2.74532198e-06,2.57120319e-05
305,857.717331,0.424666787,0.13925193,0.000418184355,0,0.18837693,0.633957597,0.0364132864,1.64707955e-158,0.000436647644,0.00111232165,2.70226442e-06,2.53037263e-05
310,858.320785,0.4243441,0.139208722,0.000426826464,0,0.188347259,0.633957597,0.0364385935,8.90269184e-159,0.000437428746,0.00115095952,2.66026628e-06,2.49048274e-05
315,858.931965,0.424017869,0.139165075,0.000435556226,0,0.188317202,0.633957597,0.0364641129,3.93062098e-159,0.000437950843,0.00119036921,2.61931339e-06,2.45153952e-05
320,859.550936,0.423688073,0.139120981,0.000444375543,0,0.188286757,0.633957597,0.0364898501,-7.28489725e-161,0.000438219978,0.0012305497,2.57938846e-06,2.41354372e-05
325,860.177765,0.423354689,0.139076428,0.000453286357,0,0.188255919,0.633957597,0.0365158107,3.4181943e-162,0.000438242589,0.00127149969,2.54047144e-06,2.37649133e-05
330,860.81252,0.423017692,0.139031409,0.000462290662,0,0.188224688,0.633957596,0.0365420007,5.99428658e-162,0.000438025479,0.00131321764,2.50253982e-06,2.34037397e-05
335,861.455272,0.422677059,0.138985912,0.000471390493,0,0.188193058,0.633957596,0.0365684262,-5.98137731e-162,0.000437575783,0.00135570182,2.46556899e-06,2.30517934e-05
340,862.106092,0.422332765,0.138939927,0.000480587941,0,0.188161027,0.633957596,0.0365950935,2.10862241e-162,0.000436900931,0.00139895037,2.42953258e-06,2.27089165e-05
345,862.765055,0.421984783,0.138893443,0.000489885142,0,0.188128591,0.633957596,0.0366220094,3.39929748e-162,0.000436008617,0.00144296132,2.39440269e-06,2.23749203e-05
350,863.43224,0.421633085,0.138846449,0.000499284287,0,0.188095746,0.633957596,0.0366491806,2.80293817e-163,0.000434906762,0.00148773265,2.36015025e-06,2.20495895e-05
355,864.107726,0.421277643,0.138798935,0.000508787623,0,0.188062489,0.633957596,0.0366766142,3.47791118e-166,0.000433603479,0.00153326238,2.32674522e-06,2.17326862e-05
360,864.791598,0.420918428,0.138750888,0.00051839745,0,0.188028815,0.633957596,0.0367043175,-9.52176556e-167,0.000432107038,0.00157954857,2.29415689e-06,2.14239534e-05
365,865.483941,0.420555409,0.138702297,0.000528116129,0,0.18799472,0.633957596,0.0367322978,-9.36613877e-166,0.00043042583,0.0016265894,2.26235404e-06,2.11231187e-05
370,866.184847,0.420188552,0.138653149,0.000537946081,0,0.187960199,0.633957596,0.036760563,-8.11570666e-166,0.000428568334,0.00167438321,2.23130521e-06,2.08298972e-05
375,866.89441,0.419817823,0.138603433,0.00054788979,0,0.187925249,0.633957596,0.0367891207,3.03822942e-166,0.000426543085,0.00172292859,2.20097882e-06,2.05439951e-05
380,867.61273,0.419443186,0.138553135,0.000557949803,0,0.187889863,0.633957596,0.0368179792,8.12985971e-166,0.000424358635,0.00177222439,2.17134339e-06,2.02651121e-05
385,868.339909,0.419064604,0.138502243,0.000568128738,0,0.187854038,0.633957596,0.0368471465,1.03930413e-165,0.000422023528,0.00182226979,2.14236768e-06,1.9992944e-05
390,869.076055,0.418682036,0.138450742,0.000578429283,0,0.187817766,0.633957596,0.0368766313,-2.04728196e-165,0.000419546262,0.00187306438,2.11402078e-06,1.97271852e-05
395,869.821284,0.418295441,0.13839862,0.000588854197,0,0.187781044,0.633957596,0.036906442,-2.46410019e-165,0.000416935269,0.00192460817,2.08627228e-06,1.94675303e-05
400,870.575713,0.417904774,0.138345862,0.000599406319,0,0.187743864,0.633957596,0.0369365876,4.14728644e-166,0.000414198879,0.00197690167,2.05909231e-06,1.92136762e-05
405,871.339469,0.417509988,0.138292453,0.000610088566,0,0.187706221,0.633957596,0.0369670771,1.68956307e-166,0.000411345298,0.00202994592,2.03245168e-06,1.89653236e-05
410,872.112683,0.417111033,0.138238379,0.000620903937,0,0.187668108,0.633957596,0.0369979197,-1.81960624e-166,0.000408382582,0.00208374257,2.00632192e-06,1.87221783e-05
415,872.895494,0.416707859,0.138183623,0.000631855521,0,0.187629517,0.633957596,0.037029125,3.8204362e-166,0.000405318614,0.0021382939,1.9806753e-06,1.84839521e-05
420,873.688049,0.416300408,0.138128171,0.000642946495,0,0.187590442,0.633957596,0.0370607027,-5.18606304e-167,0.000402161082,0.0021936029,1.95548495e-06,1.82503643e-05
425,874.490499,0.415888623,0.138072005,0.000654180133,0,0.187550875,0.633957596,0.0370926627,-1.23348275e-166,0.000398917461,0.00224967328,1.93072486e-06,1.80211417e-05
430,875.303008,0.415472444,0.138015109,0.000665559805,0,0.187510807,0.633957596,0.0371250153,6.14487918e-167,0.000395594994,0.00230650954,1.90636988e-06,1.77960198e-05
435,876.125745,0.415051804,0.137957466,0.000677088988,0,0.187470231,0.633957596,0.0371577708,-1.04629368e-166,0.000392200675,0.00236411701,1.88239579e-06,1.75747431e-05
440,876.958888,0.414626635,0.137899057,0.000688771266,0,0.187429137,0.633957596,0.03719094,7.43743716e-167,0.000388741237,0.00242250188,1.85877928e-06,1.73570653e-05
445,877.802627,0.414196866,0.137839865,0.000700610337,0,0.187387515,0.633957596,0.0372245339,-4.91570153e-167,0.000385223137,0.00248167127,1.83549796e-06,1.71427498e-05
450,878.657159,0.41376242,0.137779869,0.000712610018,0,0.187345355,0.633957596,0.0372585639,2.04903169e-167,0.000381652547,0.00254163324,1.81253039e-06,1.69315697e-05
455,879.522693,0.413323218,0.13771905,0.000724774253,0,0.187302648,0.633957596,0.0372930416,8.41845166e-168,0.000378035344,0.00260239686,1.78985606e-06,1.67233079e-05
460,880.399446,0.412879175,0.137657389,0.000737107115,0,0.187259381,0.633957596,0.0373279789,-2.11646379e-168,0.000374377104,0.00266397221,1.76745537e-06,1.65177572e-05
465,881.287649,0.412430203,0.137594863,0.000749612814,0,0.187215544,0.633957596,0.0373633882,-1.12614035e-168,0.000370683095,0.00272637048,1.74530969e-06,1.63147204e-05
470,882.187544,0.411976208,0.137531452,0.000762295708,0,0.187171123,0.633957596,0.0373992821,-1.00646622e-168,0.000366958272,0.00278960391,1.72340126e-06,1.611401e-05
475,883.099384,0.411517093,0.137467132,0.000775160305,0,0.187126107,0.633957596,0.0374356738,-7.48512675e-171,0.00036320728,0.00285368595,1.70171326e-06,1.59154482e-05
480,884.023434,0.411052756,0.13740188,0.000788211271,0,0.187080481,0.633957596,0.0374725767,1.66836147e-168,0.000359434449,0.00291863117,1.68022975e-06,1.57188668e-05
485,884.959975,0.410583089,0.137335672,0.000801453443,0,0.187034231,0.633957596,0.0375100048,6.87962514e-169,0.000355643795,0.0029844554,1.65893569e-06,1.5524107e-05
490,885.909299,0.410107979,0.137268483,0.000814891834,0,0.186987342,0.633957596,0.0375479724,4.91864737e-169,0.000351839025,0.00305117569,1.63781691e-06,1.53310195e-05
495,886.871713,0.409627308,0.137200287,0.000828531641,0,0.186939799,0.633957596,0.0375864945,3.43602679e-169,0.00034802354,0.00311881041,1.61686009e-06,1.5139464e-05
500,887.847538,0.409140952,0.137131057,0.000842378259,0,0.186891585,0.633957596,0.0376255864,3.75547271e-169,0.00034420044,0.00318737922,1.59605275e-06,1.49493089e-05
505,888.837111,0.408648782,0.137060765,0.000856437289,0,0.186842683,0.633957596,0.0376652641,-5.11138067e-170,0.000340372534,0.00325690316,1.57538325e-06,1.47604317e-05
510,889.840785,0.408150663,0.136989382,0.000870714548,0,0.186793075,0.633957596,0.0377055441,-1.41405223e-168,0.000336542341,0.00332740467,1.55484071e-06,1.4572718e-05
515,890.85893,0.407646453,0.136916877,0.000885216085,0,0.186742742,0.633957596,0.0377464435,-5.96764582e-169,0.000332712105,0.0033989076,1.53441507e-06,1.43860617e-05
520,891.891932,0.407136003,0.13684322,0.000899948187,0,0.186691664,0.633957595,0.0377879802,-2.39284618e-170,0.000328883806,0.00347143731,1.51409699e-06,1.42003645e-05
525,892.940196,0.40661916,0.136768377,0.000914917402,0,0.18663982,0.633957595,0.0378301725,-2.83816212e-171,0.000325059164,0.00354502067,1.49387788e-06,1.40155361e-05
530,894.004145,0.406095761,0.136692315,0.000930130543,0,0.186587188,0.633957595,0.0378730397,-5.3013682e-172,0.000321239656,0.00361968614,1.47374983e-06,1.38314932e-05
535,895.084223,0.405565639,0.136614998,0.000945594709,0,0.186533747,0.633957595,0.0379166017,7.09236041e-172,0.000317426532,0.00369546375,1.45370558e-06,1.36481593e-05
540,896.180894,0.405028617,0.136536388,0.0009613173,0,0.186479471,0.633957595,0.0379608793,-3.15556027e-172,0.00031362082,0.00377238526,1.43373852e-06,1.34654648e-05
545,897.294642,0.404484511,0.136456448,0.000977306028,0,0.186424336,0.633957595,0.0380058942,-6.31284781e-172,0.000309823345,0.00385048407,1.41384261e-06,1.3283346e-05
550,898.425974,0.40393313,0.136375137,0.000993568949,0,0.186368316,0.633957595,0.0380516688,-9.55412304e-172,0.000306034736,0.00392979546,1.3940124e-06,1.31017454e-05
555,899.575424,0.403374273,0.136292413,0.00101011448,0,0.186311384,0.633957595,0.0380982268,1.21239648e-172,0.000302255443,0.00401035656,1.37424292e-06,1.29206106e-05
560,900.743547,0.402807731,0.136208232,0.00102695141,0,0.18625351,0.633957595,0.0381455927,5.44812214e-171,0.00029848575,0.00409220643,1.3545297e-06,1.27398946e-05
565,901.930925,0.402233285,0.136122548,0.00104408892,0,0.186194665,0.633957595,0.0381937921,5.49595149e-171,0.000294725791,0.00417538614,1.3348687e-06,1.25595544e-05
570,903.138169,0.401650707,0.136035314,0.00106153664,0,0.186134817,0.633957595,0.0382428519,1.39083822e-171,0.000290975558,0.00425993889,1.31525623e-06,1.23795516e-05
575,904.365919,0.40105976,0.135946478,0.00107930464,0,0.186073933,0.633957595,0.0382928002,-1.55268454e-172,0.000287234915,0.00434591009,1.29568901e-06,1.21998511e-05
580,905.614844,0.400460193,0.135855987,0.00109740346,0,0.186011978,0.633957595,0.0383436663,-3.66498808e-174,0.000283503612,0.00443334746,1.27616401e-06,1.20204213e-05
585,906.885648,0.399851746,0.135763788,0.00111584416,0,0.185948917,0.633957595,0.0383954811,-7.929334e-176,0.000279781289,0.00452230119,1.25667852e-06,1.18412333e-05
590,908.179066,0.399234148,0.135669821,0.00113463834,0,0.18588471,0.633957595,0.0384482769,3.56599982e-175,0.000276067495,0.00461282403,1.23723e-06,1.16622607e-05
595,909.495874,0.398607112,0.135574026,0.0011537982,0,0.185819319,0.633957595,0.0385020876,-5.43994642e-177,0.000272361688,0.00470497145,1.21781613e-06,1.14834791e-05
600,910.836886,0.39797034,0.135476339,0.00117333654,0,0.185752699,0.633957595,0.0385569489,9.30984647e-184,0.000268663249,0.00479880194,1.19843473e-06,1.13048653e-05
605,912.202954,0.39732352,0.135376692,0.00119326679,0,0.185684809,0.633957594,0.0386128982,-2.40256723e-183,0.00026497149,0.00489437672,1.1790837e-06,1.11263978e-05
610,913.594977,0.396666325,0.135275015,0.00121360315,0,0.1856156,0.633957594,0.0386699748,-9.79666797e-185,0.000261285653,0.00499176063,1.15976108e-06,1.09480557e-05
615,915.013903,0.39599841,0.135171232,0.00123436054,0,0.185545023,0.633957594,0.0387282204,-4.52982236e-184,0.000257604923,0.00509102185,1.14046489e-06,1.07698187e-05
620,916.460726,0.395319415,0.135065266,0.00125555466,0,0.185473027,0.633957594,0.0387876787,-6.21788773e-184,0.000253928429,0.00519223211,1.12119318e-06,1.05916665e-05
625,917.936495,0.394628962,0.134957034,0.00127720208,0,0.185399558,0.633957594,0.0388483957,-8.16668888e-184,0.000250255246,0.0052954672,1.10194402e-06,1.0413579e-05
630,919.442318,0.393926652,0.134846447,0.00129932033,0,0.185324557,0.633957594,0.0389104201,-3.44380178e-184,0.000246584396,0.00540080712,1.08271541e-06,1.02355356e-05
635,920.979363,0.393212069,0.134733414,0.00132192789,0,0.185247963,0.633957594,0.0389738034,2.13855101e-185,0.000242914853,0.00550833633,1.06350531e-06,1.00575153e-05
640,922.548867,0.392484771,0.134617837,0.00134504435,0,0.185169713,0.633957594,0.0390386001,1.1516817e-183,0.000239245537,0.00561814442,1.04431155e-06,9.8794958e-06
645,924.152138,0.391744292,0.134499612,0.00136869047,0,0.185089737,0.633957594,0.0391048678,-3.0441633e-184,0.000235575316,0.0057303261,1.02513186e-06,9.70145386e-06
650,925.790561,0.390990144,0.134378628,0.00139288821,0,0.185007964,0.633957593,0.0391726678,1.85756563e-184,0.000231903003,0.00584498168,1.00596383e-06,9.52336482e-06
655,927.465602,0.390221809,0.13425477,0.00141766088,0,0.184924316,0.633957593,0.0392420647,-2.35454146e-184,0.000228227352,0.00596221766,9.86804877e-07,9.34520236e-06
660,929.178819,0.389438741,0.134127914,0.00144303326,0,0.184838712,0.633957593,0.0393131275,7.02285499e-185,0.000224547056,0.00608214707,9.67652284e-07,9.16693863e-06
665,930.931866,0.388640363,0.133997927,0.00146903169,0,0.184751066,0.633957593,0.0393859295,2.05155622e-186,0.000220860737,0.00620489013,9.48503106e-07,8.98854373e-06
670,932.726502,0.387826062,0.13386467,0.00149568419,0,0.184661285,0.633957593,0.0394605487,-1.11042251e-185,0.000217166947,0.00633057479,9.29354184e-07,8.80998552e-06
675,934.564601,0.386995189,0.133727994,0.00152302067,0,0.184569271,0.633957593,0.0395370681,7.79291975e-186,0.000213464152,0.0064593374,9.10202115e-07,8.63122947e-06
680,936.448159,0.386147058,0.133587738,0.00155107302,0,0.184474918,0.633957593,0.0396155766,1.67249233e-185,0.000209750731,0.00659132352,8.91043226e-07,8.45223837e-06
685,938.379307,0.385280936,0.133443733,0.00157987532,0,0.184378115,0.633957592,0.0396961688,8.35459354e-187,0.000206024962,0.0067266886,8.71873562e-07,8.27297219e-06
690,940.360326,0.384396044,0.133295795,0.00160946408,0,0.184278742,0.633957592,0.0397789464,-1.40559975e-187,0.00020228501,0.00686559908,8.52688781e-07,8.09338716e-06
695,942.393654,0.383491556,0.13314373,0.00163987838,0,0.18417667,0.633957592,0.039864018,-7.5437401e-188,0.000198528916,0.00700823329,8.33484225e-07,7.91343632e-06
700,944.481903,0.382566587,0.132987328,0.00167116013,0,0.18407176,0.633957592,0.0399515003,1.44030373e-188,0.000194754584,0.00715478235,8.1425483e-07,7.73306872e-06
705,946.627881,0.381620193,0.132826363,0.00170335446,0,0.183963865,0.633957592,0.0400415187,1.10619166e-188,0.000190959762,0.00730545205,7.94995091e-07,7.55222911e-06
710,948.83461,0.380651363,0.132660593,0.00173650995,0,0.183852825,0.633957591,0.0401342084,-1.12756317e-189,0.000187142019,0.00746046395,7.75698954e-07,7.37085689e-06
715,951.10534,0.379659016,0.132489755,0.00177067895,0,0.183738467,0.633957591,0.040229715,-2.02046608e-189,0.00018329873,0.00762005686,7.56359825e-07,7.18888618e-06
720,953.443579,0.378641991,0.132313567,0.00180591803,0,0.183620605,0.633957591,0.0403281959,-9.8507893e-190,0.000179427047,0.00778448886,7.36970487e-07,7.00624506e-06
725,955.853121,0.37759904,0.132131722,0.00184228844,0,0.183499038,0.63395759,0.0404298215,2.46239058e-189,0.000175523872,0.00795403926,7.17523022e-07,6.82285478e-06
730,958.338072,0.376528819,0.13194389,0.00187985657,0,0.183373547,0.63395759,0.0405347764,9.12732032e-191,0.000171585821,0.00812901104,6.98008694e-07,6.63862875e-06
735,960.902892,0.37542988,0.131749708,0.0019186946,0,0.183243894,0.63395759,0.0406432615,1.34648125e-193,0.000167609187,0.00830973352,6.78417862e-07,6.4534716e-06
740,963.552429,0.374300654,0.131548783,0.0019588811,0,0.183109821,0.633957589,0.0407554954,8.50603118e-194,0.00016358989,0.0084965654,6.58739846e-07,6.26727802e-06
745,966.291964,0.373139448,0.131340688,0.00200050185,0,0.182971045,0.633957589,0.0408717167,1.5163469e-193,0.000159523431,0.00868989814,6.38962807e-07,6.07993157e-06
750,969.12727,0.371944419,0.131124953,0.00204365065,0,0.182827258,0.633957589,0.0409921863,1.06754384e-194,0.000155404822,0.00889016018,6.19073538e-07,5.89130278e-06
755,972.064669,0.370713567,0.130901063,0.00208843043,0,0.182678121,0.633957588,0.0411171908,-5.07000719e-196,0.000151228512,0.00909782158,5.99057254e-07,5.70124715e-06
760,975.111101,0.369444708,0.130668453,0.00213495436,0,0.18252326,0.633957588,0.0412470448,-1.8912982e-198,0.000146988298,0.00931339941,5.78897374e-07,5.50960313e-06
765,978.274209,0.368135456,0.130426498,0.00218334722,0,0.182362264,0.633957587,0.0413820957,3.85541028e-200,0.000142677219,0.00953746407,5.58575196e-07,5.31618912e-06
770,981.56243,0.366783198,0.130174509,0.00223374706,0,0.182194679,0.633957587,0.0415227276,1.83981859e-201,0.000138287425,0.00977064668,5.38069584e-07,5.12080054e-06
775,984.98511,0.36538506,0.12991172,0.00228630698,0,0.18202,0.633957586,0.0416693664,-4.22349495e-202,0.000133810033,0.0100136476,5.17356542e-07,4.92320596e-06
