time_s,temperature_K,density_kg_per_m3,Y_WOOD,Y_CHAR,Y_TAR,Y_O2,Y_N2,Y_H2O,Y_H2O_L,Y_CO,Y_CO2,Y_H2,Y_CH4
160,816.974817,0.449737745,0.158286413,0.000144844199,0,0.0411404726,0.782155477,0.0178466935,1.56200243e-170,0.000200440141,0.000145891142,8.06504571e-06,6.58258864e-05
165,817.167642,0.449615548,0.158262911,0.000149544936,0,0.0411341155,0.782155477,0.0178565985,2.09012869e-171,0.000207601145,0.000152442613,8.14067887e-06,6.6775428e-05
170,817.36942,0.449488455,0.158239324,0.000154262539,0,0.041127118,0.782155477,0.01786702,7.54624762e-171,0.000214919363,0.000159252325,8.19900233e-06,6.76065611e-05
175,817.579294,0.449356941,0.158215648,0.000158997819,0,0.041119547,0.782155477,0.0178779017,-2.14593235e-171,0.000222367064,0.000166311258,8.24237234e-06,6.83329631e-05
180,817.796407,0.44922148,0.158191881,0.000163751518,0,0.0411114687,0.782155477,0.0178891874,7.58530763e-171,0.000229917136,0.000173609321,8.27307823e-06,6.89682155e-05
185,818.019969,0.44908251,0.158168018,0.00016852431,0,0.0411029434,0.782155477,0.0179008252,6.08527958e-175,0.000237545668,0.000181136668,8.29320442e-06,6.9524879e-05
190,818.249303,0.448940405,0.158144057,0.000173316809,0,0.0410940229,0.782155477,0.0179127705,6.71924848e-176,0.000245232942,0.0001888847,8.30454702e-06,7.00138973e-05
195,818.483858,0.448795471,0.158119994,0.00017812958,0,0.0410847491,0.782155477,0.0179249868,-1.09710155e-176,0.000252963368,0.000196846645,8.3085855e-06,7.04443525e-05
200,818.723207,0.448647944,0.158095827,0.000182963148,0,0.041075155,0.782155477,0.0179374455,4.23478731e-177,0.000260724898,0.000205017759,8.30649625e-06,7.0823495e-05
205,818.96703,0.448498002,0.158071554,0.00018781801,0,0.0410652651,0.782155477,0.0179501249,1.7795891e-187,0.000268508268,0.000213395263,8.29919067e-06,7.11569453e-05
210,819.215097,0.448345775,0.158047172,0.000192694642,0,0.0410550978,0.782155477,0.0179630086,-6.74663908e-187,0.000276306288,0.000221978113,8.28736288e-06,7.14489696e-05
215,819.467248,0.448191352,0.158022679,0.000197593507,0,0.041044666,0.782155477,0.0179760847,2.12588892e-188,0.000284113239,0.000230766725,8.27153725e-06,7.17027661e-05
220,819.723374,0.448034796,0.157998072,0.000202515062,0,0.0410339788,0.782155477,0.0179893447,4.73908724e-187,0.000291924422,0.000239762687,8.2521099e-06,7.19207203e-05
225,819.983407,0.447876148,0.15797335,0.000207459759,0,0.0410230425,0.782155477,0.0180027823,2.60229864e-187,0.000299735819,0.000248968511,8.22938281e-06,7.21046191e-05
230,820.247308,0.447715431,0.15794851,0.00021242805,0,0.0410118613,0.782155477,0.0180163932,1.67029562e-187,0.000307543855,0.000258387414,8.20359031e-06,7.22558188e-05
235,820.515055,0.447552661,0.157923549,0.000217420389,0,0.0410004379,0.782155477,0.018030174,9.60528826e-188,0.000315345234,0.000268023165,8.17491868e-06,7.2375371e-05
240,820.786645,0.447387843,0.157898466,0.000222437233,0,0.0409887739,0.782155477,0.0180441224,5.68830645e-188,0.000323136828,0.000277879951,8.14352051e-06,7.24641155e-05
245,821.062082,0.447220978,0.157873258,0.000227479045,0,0.0409768703,0.782155477,0.0180582366,-1.50680004e-189,0.000330915602,0.000287962291,8.10952474e-06,7.25227466e-05
250,821.341378,0.447052063,0.157847923,0.000232546293,0,0.0409647274,0.782155477,0.0180725153,-3.63264979e-190,0.000338678563,0.000298274968,8.07304382e-06,7.25518594e-05
255,821.624553,0.44688109,0.157822458,0.000237639451,0,0.0409523452,0.782155477,0.0180869576,-1.81049252e-190,0.000346422729,0.000308822988,8.03417847e-06,7.25519824e-05
260,821.911627,0.446708053,0.157796862,0.000242759002,0,0.0409397235,0.782155477,0.0181015625,-4.29532468e-191,0.000354145103,0.000319611549,7.99302102e-06,7.25235994e-05
265,822.202627,0.44653294,0.157771131,0.000247905434,0,0.0409268617,0.782155477,0.0181163295,2.30449608e-191,0.000361842663,0.000330646019,7.94965761e-06,7.24671642e-05
270,822.497581,0.44635574,0.157745263,0.000253079245,0,0.0409137592,0.782155477,0.018131258,-1.85637824e-189,0.000369512349,0.000341931926,7.9041697e-06,7.23831112e-05
275,822.796519,0.446176441,0.157719256,0.000258280941,0,0.0409004152,0.782155477,0.0181463476,-8.74121161e-191,0.000377151056,0.000353474956,7.85663501e-06,7.22718614e-05
280,823.099474,0.445995028,0.157693106,0.000263511036,0,0.0408868288,0.782155477,0.0181615981,-6.74665756e-190,0.000384755627,0.000365280942,7.80712827e-06,7.21338281e-05
285,823.406481,0.445811487,0.157666813,0.000268770053,0,0.0408729988,0.782155477,0.018177009,3.27607231e-190,0.000392322854,0.000377355872,7.75572161e-06,7.19694191e-05
290,823.717575,0.445625802,0.157640371,0.000274058527,0,0.0408589241,0.782155477,0.0181925804,1.2670758e-189,0.000399849467,0.000389705885,7.70248496e-06,7.17790395e-05
295,824.032795,0.445437958,0.15761378,0.000279376998,0,0.0408446036,0.782155477,0.0182083119,-2.06335091e-189,0.000407332137,0.000402337273,7.64748624e-06,7.15630937e-05
300,824.352181,0.445247937,0.157587036,0.000284726022,0,0.0408300357,0.782155477,0.0182242036,-2.60883731e-189,0.000414767466,0.000415256488,7.59079161e-06,7.13219863e-05
305,824.675773,0.44505572,0.157560137,0.000290106161,0,0.0408152191,0.782155477,0.0182402553,2.98021692e-189,0.000422151992,0.000428470142,7.5324656e-06,7.10561239e-05
310,825.003616,0.444861291,0.157533079,0.00029551799,0,0.0408001523,0.782155477,0.0182564671,2.40783963e-189,0.000429482179,0.00044198501,7.47257128e-06,7.07659159e-05
315,825.335753,0.444664628,0.15750586,0.000300962096,0,0.0407848336,0.782155477,0.018272839,-1.0213227e-188,0.000436754417,0.000455808032,7.41117039e-06,7.04517754e-05
320,825.672231,0.444465711,0.157478476,0.000306439076,0,0.0407692613,0.782155477,0.0182893712,-3.14949476e-190,0.000443965021,0.00046994632,7.34832347e-06,7.01141211e-05
325,826.013098,0.444264521,0.157450925,0.00031194954,0,0.0407534337,0.782155477,0.0183060636,6.35268195e-189,0.000451110223,0.000484407155,7.28408999e-06,6.97533772e-05
330,826.358404,0.444061035,0.157423204,0.00031749411,0,0.040737349,0.782155477,0.0183229166,-9.9622316e-189,0.000458186175,0.000499197994,7.21852846e-06,6.93699754e-05
335,826.708199,0.443855231,0.157395308,0.000323073423,0,0.0407210051,0.782155477,0.0183399302,1.11864554e-188,0.000465188946,0.000514326469,7.15169657e-06,6.89643557e-05
340,827.062535,0.443647086,0.157367236,0.000328688127,0,0.0407044002,0.782155477,0.0183571046,5.68852098e-188,0.000472114516,0.000529800389,7.0836513e-06,6.85369671e-05
345,827.421468,0.443436577,0.157338984,0.000334338884,0,0.0406875321,0.782155477,0.0183744401,-2.58437765e-187,0.000478958776,0.000545627743,7.01444902e-06,6.80882693e-05
350,827.785051,0.443223679,0.157310547,0.000340026372,0,0.0406703987,0.782155477,0.018391937,-7.73048233e-190,0.000485717531,0.000561816698,6.94414562e-06,6.76187329e-05
355,828.153343,0.443008367,0.157281924,0.000345751283,0,0.0406529979,0.782155477,0.0184095954,4.87171186e-190,0.000492386492,0.0005783756,6.8727966e-06,6.71288417e-05
360,828.526401,0.442790617,0.15725311,0.000351514323,0,0.0406353274,0.782155477,0.0184274158,-2.69484618e-190,0.000498961277,0.000595312977,6.80045723e-06,6.66190924e-05
365,828.904284,0.442570402,0.157224102,0.000357316215,0,0.040617385,0.782155477,0.0184453983,-5.67834057e-190,0.000505437416,0.000612637532,6.72718256e-06,6.60899966e-05
370,829.287053,0.442347696,0.157194896,0.000363157698,0,0.0405991683,0.782155477,0.0184635433,-2.38547402e-190,0.000511810344,0.000630358146,6.65302752e-06,6.5542081e-05
375,829.674771,0.442122473,0.157165488,0.000369039526,0,0.0405806749,0.782155477,0.0184818511,-7.09578745e-191,0.000518075406,0.000648483874,6.5780471e-06,6.49758887e-05
380,830.0675,0.441894704,0.157135875,0.000374962473,0,0.0405619025,0.782155477,0.0185003221,4.81574223e-191,0.000524227855,0.000667023945,6.50229635e-06,6.43919804e-05
385,830.465305,0.441664363,0.157106052,0.000380927328,0,0.0405428485,0.782155477,0.0185189566,5.39197473e-191,0.000530262858,0.000685987755,6.42583046e-06,6.37909344e-05
390,830.868251,0.441431421,0.157076016,0.000386934899,0,0.0405235106,0.782155477,0.0185377549,-9.81643481e-191,0.000536175496,0.000705384864,6.34870485e-06,6.3173348e-05
395,831.276405,0.441195849,0.157045761,0.000392986013,0,0.0405038862,0.782155477,0.0185567174,5.06437189e-191,0.000541960766,0.000725224989,6.27097519e-06,6.25398379e-05
400,831.689834,0.440957619,0.157015285,0.000399081517,0,0.0404839727,0.782155477,0.0185758444,1.83892044e-190,0.000547613587,0.000745518005,6.19269749e-06,6.18910406e-05
405,832.108607,0.440716702,0.156984583,0.000405222275,0,0.0404637677,0.782155477,0.0185951363,-3.03314189e-190,0.000553128806,0.000766273927,6.11392812e-06,6.12276132e-05
410,832.532792,0.440473067,0.15695365,0.000411409174,0,0.0404432685,0.782155477,0.0186145935,4.37919759e-190,0.0005585012,0.000787502911,6.03472383e-06,6.05502337e-05
415,832.962461,0.440226686,0.156922482,0.00041764312,0,0.0404224726,0.782155477,0.0186342163,6.12692231e-190,0.000563725485,0.000809215242,5.95514179e-06,5.98596008e-05
420,833.397684,0.439977529,0.156891073,0.000423925042,0,0.0404013774,0.782155477,0.0186540052,-2.28376932e-190,0.000568796324,0.000831421324,5.87523957e-06,5.91564345e-05
425,833.838533,0.439725564,0.156859421,0.00043025589,0,0.0403799803,0.782155477,0.0186739604,-2.46940372e-190,0.000573708335,0.000854131667,5.79507518e-06,5.84414759e-05
430,834.285081,0.439470763,0.156827518,0.000436636637,0,0.0403582787,0.782155477,0.0186940824,5.26903768e-190,0.000578456099,0.00087735688,5.71470701e-06,5.77154868e-05
435,834.7374,0.439213095,0.156795362,0.000443068278,0,0.0403362699,0.782155477,0.0187143716,-2.37903776e-190,0.000583034174,0.000901107651,5.63419385e-06,5.69792496e-05
440,835.195565,0.438952529,0.156762945,0.000449551834,0,0.0403139515,0.782155477,0.0187348284,-4.10089828e-190,0.000587437105,0.00092539474,5.5535948e-06,5.62335665e-05
445,835.659649,0.438689034,0.156730264,0.000456088349,0,0.0402913208,0.782155477,0.0187554533,-1.65256576e-191,0.000591659434,0.000950228955,5.47296927e-06,5.54792589e-05
450,836.129728,0.43842258,0.156697313,0.000462678893,0,0.0402683751,0.782155477,0.0187762468,-9.49357391e-190,0.000595695723,0.000975621143,5.39237688e-06,5.47171663e-05
455,836.605877,0.438153136,0.156664086,0.00046932456,0,0.040245112,0.782155477,0.0187972093,3.30439703e-190,0.000599540558,0.00100158217,5.31187739e-06,5.39481454e-05
460,837.088171,0.437880672,0.156630578,0.000476026472,0,0.0402215288,0.782155477,0.0188183414,-1.45330449e-190,0.000603188576,0.00102812289,5.23153062e-06,5.31730685e-05
465,837.576688,0.437605156,0.156596783,0.000482785779,0,0.040197623,0.782155477,0.0188396436,3.11040272e-190,0.000606634474,0.00105525415,5.15139633e-06,5.23928219e-05
470,838.071502,0.437326559,0.156562695,0.000489603658,0,0.0401733919,0.782155477,0.0188611167,-7.5382602e-191,0.000609873036,0.00108298675,5.0715341e-06,5.16083043e-05
475,838.572691,0.437044848,0.156528309,0.000496481313,0,0.0401488331,0.782155477,0.0188827612,4.05832747e-191,0.000612899145,0.00111133142,4.99200319e-06,5.08204242e-05
480,839.080333,0.436759995,0.156493617,0.000503419979,0,0.040123944,0.782155477,0.018904578,2.78054783e-191,0.00061570781,0.00114029881,4.91286243e-06,5.00300982e-05
485,839.594504,0.436471967,0.156458614,0.000510420922,0,0.040098722,0.782155477,0.0189265678,-9.18457091e-192,0.000618294185,0.00116989945,4.83417004e-06,4.92382483e-05
490,840.115282,0.436180735,0.156423293,0.000517485438,0,0.0400731645,0.782155477,0.0189487316,1.38829837e-193,0.000620653593,0.00120014375,4.75598345e-06,4.84457993e-05
495,840.642745,0.435886268,0.156387648,0.000524614853,0,0.0400472691,0.782155477,0.0189710704,1.39992524e-192,0.00062278155,0.00123104193,4.67835913e-06,4.76536754e-05
500,841.176971,0.435588536,0.156351671,0.000531810529,0,0.0400210332,0.782155476,0.0189935853,-7.70693875e-193,0.000624673785,0.00126260407,4.60135243e-06,4.68627975e-05
505,841.718039,0.435287509,0.156315356,0.000539073858,0,0.0399944541,0.782155476,0.0190162776,-5.8237834e-193,0.000626326273,0.00129484,4.52501735e-06,4.60740802e-05
510,842.266028,0.434983156,0.156278696,0.000546406269,0,0.0399675294,0.782155476,0.0190391486,7.29593536e-193,0.000627735251,0.00132775933,4.44940636e-06,4.52884275e-05
515,842.821016,0.434675446,0.156241682,0.000553809225,0,0.0399402563,0.782155476,0.0190621998,-3.23856698e-193,0.000628897251,0.00136137141,4.37457019e-06,4.45067301e-05
520,843.383082,0.434364351,0.156204309,0.000561284226,0,0.0399126324,0.782155476,0.019085433,-3.03139892e-193,0.000629809117,0.0013956853,4.30055765e-06,4.37298613e-05
525,843.952307,0.434049839,0.156166568,0.000568832808,0,0.0398846549,0.782155476,0.0191088499,1.46346635e-193,0.00063046804,0.00143070977,4.22741538e-06,4.29586734e-05
530,844.528771,0.43373188,0.156128451,0.000576456546,0,0.0398563212,0.782155476,0.0191324526,-2.61813552e-193,0.000630871575,0.00146645323,4.15518769e-06,4.21939938e-05
535,845.112553,0.433410444,0.15608995,0.000584157054,0,0.0398276284,0.782155476,0.0191562433,-3.92837209e-194,0.000631017666,0.00150292376,4.08391637e-06,4.14366216e-05
540,845.703736,0.433085501,0.156051057,0.000591935987,0,0.0397985739,0.782155476,0.0191802245,-9.78062975e-194,0.000630904671,0.00154012905,4.01364047e-06,4.06873238e-05
545,846.3024,0.432757021,0.156011764,0.00059979504,0,0.0397691547,0.782155476,0.0192043988,3.16427902e-194,0.000630531383,0.00157807641,3.94439619e-06,3.99468317e-05
550,846.908627,0.432424971,0.155972061,0.000607735953,0,0.039739368,0.782155476,0.0192287692,-1.52758499e-195,0.000629897048,0.00161677274,3.87621666e-06,3.92158376e-05
555,847.522502,0.432089323,0.15593194,0.000615760508,0,0.0397092108,0.782155476,0.0192533387,1.13936045e-196,0.000629001391,0.00165622452,3.80913181e-06,3.84949915e-05
560,848.144107,0.431750045,0.155891392,0.000623870534,0,0.0396786799,0.782155476,0.0192781108,1.4174223e-197,0.000627844621,0.00169643779,3.74316829e-06,3.77848981e-05
565,848.773528,0.431407105,0.155850407,0.000632067906,0,0.0396477722,0.782155476,0.0193030891,-1.25114791e-197,0.00062642746,0.00173741815,3.67834928e-06,3.7086114e-05
570,849.410849,0.431060471,0.155808976,0.000640354544,0,0.0396164845,0.782155476,0.0193282777,-1.39021891e-197,0.000624751123,0.00177917076,3.61469467e-06,3.63991476e-05
575,850.056158,0.430710113,0.155767088,0.00064873242,0,0.0395848134,0.782155476,0.0193536807,1.41718706e-198,0.000622817368,0.00182170034,3.55222064e-06,3.57244535e-05
580,850.709544,0.430355996,0.155724735,0.000657203558,0,0.0395527553,0.782155476,0.0193793028,1.39447985e-197,0.000620628497,0.00186501112,3.49093978e-06,3.50624315e-05
585,851.371094,0.429998089,0.155681904,0.000665770034,0,0.0395203068,0.782155476,0.0194051488,8.13320406e-198,0.000618187339,0.00190910692,3.43086111e-06,3.44134269e-05
590,852.040901,0.429636358,0.155638587,0.000674433977,0,0.0394874639,0.782155476,0.0194312238,-3.53188137e-197,0.000615497264,0.00195399111,3.37199014e-06,3.37777294e-05
595,852.719057,0.429270768,0.155594771,0.000683197572,0,0.0394542229,0.782155476,0.0194575334,-7.14242009e-197,0.000612562174,0.00199966663,3.31432883e-06,3.31555725e-05
600,853.405656,0.428901285,0.155550445,0.000692063064,0,0.0394205796,0.782155476,0.0194840834,1.13582128e-196,0.000609386508,0.00204613603,3.25787572e-06,3.25471331e-05
605,854.100795,0.428527872,0.155505599,0.000701032756,0,0.03938653,0.782155476,0.0195108799,4.36509215e-196,0.000605975222,0.00209340146,3.202626e-06,3.19525328e-05
610,854.804573,0.428150494,0.15546022,0.000710109012,0,0.0393520696,0.782155476,0.0195379294,1.15449183e-196,0.000602333786,0.0021414647,3.14857164e-06,3.13718385e-05
615,855.51709,0.427769113,0.155414295,0.000719294262,0,0.0393171939,0.782155476,0.0195652387,6.06384134e-197,0.000598468164,0.00219032722,3.0957015e-06,3.08050636e-05
620,856.238451,0.42738369,0.155367814,0.000728591,0,0.0392818981,0.782155476,0.0195928149,1.23217568e-196,0.000594384796,0.00223999016,3.04400155e-06,3.02521706e-05
625,856.968761,0.426994186,0.155320762,0.000738001789,0,0.0392461775,0.782155476,0.0196206656,-2.6900376e-198,0.000590090581,0.00229045442,2.99345498e-06,2.97130721e-05
630,857.708131,0.426600559,0.155273127,0.000747529265,0,0.0392100269,0.782155476,0.0196487983,4.15287912e-202,0.000585592847,0.00234172068,2.94404242e-06,2.91876343e-05
635,858.456673,0.426202768,0.155224895,0.000757176135,0,0.0391734409,0.782155476,0.0196772214,-1.56006343e-205,0.000580899329,0.00239378942,2.89574213e-06,2.8675679e-05
640,859.214504,0.425800769,0.155176052,0.000766945185,0,0.0391364141,0.782155476,0.0197059433,1.35882683e-204,0.000576018138,0.00244666101,2.84853018e-06,2.8176987e-05
645,859.981745,0.425394516,0.155126584,0.000776839274,0,0.0390989406,0.782155476,0.0197349726,-5.63699853e-204,0.000570957711,0.00250033577,2.80238081e-06,2.76913028e-05
650,860.75852,0.424983962,0.155076476,0.000786861349,0,0.0390610144,0.782155476,0.0197643186,-6.46176441e-204,0.000565726809,0.00255481398,2.75726645e-06,2.72183355e-05
655,861.544958,0.424569059,0.155025712,0.000797014441,0,0.0390226292,0.782155476,0.0197939905,2.63497403e-203,0.000560334464,0.00261009596,2.71315798e-06,2.67577627e-05
660,862.341196,0.424149755,0.154974279,0.00080730167,0,0.0389837785,0.782155476,0.0198239983,5.03445984e-203,0.000554789939,0.00266618219,2.67002504e-06,2.63092355e-05
665,863.147371,0.423725996,0.154922158,0.000817726248,0,0.0389444553,0.782155476,0.0198543519,-1.21877862e-202,0.000549102689,0.00272307327,2.62783615e-06,2.58723813e-05
670,863.963632,0.423297728,0.154869334,0.000828291483,0,0.0389046525,0.782155476,0.0198850618,-1.47155271e-203,0.000543282324,0.00278077009,2.58655895e-06,2.54468073e-05
675,864.790129,0.422864891,0.15481579,0.000839000785,0,0.0388643626,0.782155476,0.0199161386,9.70260051e-204,0.000537338564,0.00283927386,2.54616041e-06,2.50321042e-05
680,865.627023,0.422427425,0.154761508,0.000849857668,0,0.0388235776,0.782155476,0.0199475933,-1.71191774e-201,0.000531281199,0.00289858619,2.50660697e-06,2.46278492e-05
685,866.474481,0.421985265,0.154706471,0.000860865755,0,0.0387822893,0.782155476,0.0199794375,4.58932418e-202,0.000525120048,0.00295870915,2.46786474e-06,2.42336096e-05
690,867.332676,0.421538344,0.154650658,0.000872028784,0,0.038740489,0.782155476,0.0200116827,3.52589725e-201,0.000518864913,0.0030196454,2.42989968e-06,2.38489456e-05
695,868.201794,0.421086591,0.154594051,0.000883350613,0,0.0386981675,0.782155475,0.020044341,-1.84394475e-201,0.000512525539,0.00308139821,2.39267772e-06,2.34734133e-05
700,869.082025,0.42062993,0.154536631,0.000894835224,0,0.0386553153,0.782155475,0.0200774248,-1.74074881e-202,0.000506111576,0.00314397158,2.35616491e-06,2.31065672e-05
705,869.973573,0.420168283,0.154478376,0.000906486733,0,0.0386119222,0.782155475,0.0201109469,4.14739133e-203,0.000499632532,0.00320737031,2.32032757e-06,2.27479628e-05
710,870.876651,0.419701568,0.154419266,0.000918309392,0,0.0385679776,0.782155475,0.0201449204,-1.29855273e-203,0.000493097739,0.00327160011,2.28513239e-06,2.23971588e-05
715,871.791484,0.419229696,0.154359277,0.000930307598,0,0.0385234703,0.782155475,0.0201793589,1.61934881e-213,0.000486516314,0.00333666763,2.2505465e-06,2.2053719e-05
720,872.718307,0.418752575,0.154298389,0.000942485899,0,0.0384783885,0.782155475,0.0202142762,1.33040202e-214,0.000479897115,0.0034025806,2.21653769e-06,2.17172147e-05
725,873.657371,0.418270107,0.154236576,0.000954849005,0,0.0384327197,0.782155475,0.0202496867,2.0145363e-212,0.000473248721,0.00346934789,2.18307434e-06,2.13872253e-05
730,874.608936,0.417782189,0.154173815,0.000967401791,0,0.0383864508,0.782155475,0.0202856052,1.06670158e-212,0.0004665794,0.00353697954,2.15012558e-06,2.10633401e-05
735,875.573281,0.417288714,0.15411008,0.000980149308,0,0.0383395679,0.782155475,0.0203220469,-1.09006672e-213,0.000459897063,0.00360548696,2.11766138e-06,2.07451599e-05
740,876.550696,0.416789565,0.154045346,0.0009930968,0,0.0382920565,0.782155475,0.0203590275,3.59049462e-212,0.000453209241,0.00367488294,2.0856526e-06,2.04322982e-05
745,877.541491,0.416284622,0.153979584,0.0010062497,0,0.0382439011,0.782155475,0.0203965632,3.72281264e-212,0.000446523071,0.00374518171,2.05407102e-06,2.01243814e-05
750,878.54599,0.415773758,0.153912767,0.00101961366,0,0.0381950853,0.782155475,0.0204346709,-5.35884116e-212,0.000439845268,0.00381639907,2.02288943e-06,1.98210499e-05
755,879.564534,0.415256837,0.153844866,0.00103319453,0,0.0381455922,0.782155475,0.0204733677,1.53484349e-211,0.000433182108,0.00388855245,1.99208168e-06,1.9521959e-05
760,880.597486,0.414733718,0.15377585,0.00104699841,0,0.0380954035,0.782155475,0.0205126717,-2.57972901e-211,0.000426539411,0.00396166098,1.96162268e-06,1.92267795e-05
765,881.645225,0.414204251,0.153705687,0.00106103165,0,0.0380445001,0.782155475,0.0205526015,7.35951287e-211,0.000419922526,0.00403574558,1.9314885e-06,1.89351976e-05
